07.12.2024   N1106
Образец: "Свинец"
LiF200
Трубка: "40,0/0,100"
        Отр1            Отр2
   [мА]  [Имп/с]   [мА]  [Имп/с]
   1656    74,0     832     115
   1658    58,0     833     114
   1660    75,0     834     125
   1662    80,0     835     123
   1664    78,0     836     146
   1666    87,0     837     152
   1668    81,0     838     136
   1670    59,0     839     150
   1672    78,0     840     116
   1674    55,0     841     100
   1676    45,0     842    81,0
   1678    56,0     843    54,0
   1680    73,0     844    57,0
   1682    44,0     845    27,0
   1685    37,0     846    31,0
   1687    51,0     847    21,0
   1689    46,0     848    22,0
   1691    47,0     849    17,0
   1693    53,0     850    15,0
   1695    41,0     851    13,0
   1697    49,0     852    12,0
   1699    37,0     853    18,0
   1701    43,0     854    12,0
   1703    37,0     855    19,0
   1705    46,0     856    23,0
   1707    45,0     857    10,0
   1709    42,0     858    12,0
   1711    33,0     859    13,0
   1713    39,0     860    12,0
   1715    39,0     861    11,0
   1717    54,0     862     9,0
   1719    40,0     863    24,0
   1721    40,0     864    20,0
   1723    50,0     865    14,0
   1725    41,0     866    13,0
   1727    45,0     867    17,0
   1729    48,0     868     9,0
   1731    29,0     869    16,0
   1733    45,0     870    12,0
   1735    35,0     871    16,0
   1737    36,0     872     8,0
   1739    36,0     873    14,0
   1741    47,0     874    18,0
   1743    41,0     875    10,0
   1745    55,0     876    11,0
   1747    46,0     877    13,0
   1749    55,0     878    12,0
   1751    49,0     879    10,0
   1753    39,0     880    12,0
   1755    47,0     881    11,0
   1757    41,0     882     9,0
   1759    43,0     883    12,0
   1761    42,0     884     4,0
   1763    38,0     885    11,0
   1765    32,0     886     9,0
   1767    34,0     887    14,0
   1769    36,0     888     5,0
   1771    44,0     889     7,0
   1773    40,0     890    12,0
   1775    42,0     891    11,0
   1777    45,0     892     7,0
   1780    46,0     893    13,0
   1782    31,0     894    11,0
   1784    32,0     895    15,0
   1786    37,0     896    19,0
   1788    33,0     897    10,0
   1790    43,0     898    11,0
   1792    38,0     899     9,0
   1794    43,0     900     4,0
   1796    33,0     901    12,0
   1798    43,0     902     9,0
   1800    34,0     903     9,0
   1802    28,0     904     7,0
   1804    33,0     905    10,0
   1806    39,0     906    11,0
   1808    40,0     907     8,0
   1810    31,0     908    13,0
   1812    30,0     909    10,0
   1814    22,0     910    11,0
   1816    32,0     911    13,0
   1818    36,0     912    11,0
   1820    27,0     913    17,0
   1822    41,0     914     8,0
   1824    31,0     915    13,0
   1826    33,0     916    11,0
   1828    38,0     917    11,0
   1830    31,0     918     9,0
   1832    35,0     919    15,0
   1834    47,0     920    14,0
   1836    34,0     921    11,0
   1838    31,0     922    10,0
   1840    37,0     923    11,0
   1842    38,0     924    14,0
   1844    29,0     925    11,0
   1846    38,0     926    10,0
   1848    31,0     927     7,0
   1850    36,0     928    16,0
   1852    29,0     929     9,0
   1854    32,0     930    12,0
   1856    32,0     931     5,0
   1858    32,0     932    11,0
   1860    30,0     933    13,0
   1862    41,0     934    11,0
   1864    34,0     935    16,0
   1866    25,0     936    10,0
   1868    32,0     937    12,0
   1870    29,0     938    12,0
   1872    31,0     939    17,0
   1874    31,0     940     9,0
   1876    30,0     941    20,0
   1878    33,0     942    42,0
   1880    40,0     943    29,0
   1882    38,0     944    35,0
   1884    33,0     945    40,0
   1886    32,0     946    46,0
   1888    42,0     947    39,0
   1890    41,0     948    57,0
   1892    37,0     949    50,0
   1894    36,0     950    54,0
   1896    31,0     951    46,0
   1898    37,0     952    51,0
   1900    39,0     953    49,0
   1902    28,0     954    43,0
   1904    35,0     955    38,0
   1906    28,0     956    44,0
   1908    39,0     957    44,0
   1910    43,0     958    31,0
   1912    37,0     959    49,0
   1914    23,0     960    54,0
   1916    29,0     961    66,0
   1918    39,0     962    62,0
   1920    40,0     963    67,0
   1922    56,0     964    96,0
   1924    79,0     965    98,0
   1926    75,0     966     135
   1928    94,0     967     137
   1930    93,0     968     145
   1932    96,0     969     209
   1934    87,0     970     230
   1936     110     971     287
   1938    88,0     972     326
   1940    95,0     973     356
   1942     105     974     496
   1944     131     975     598
   1946     134     976     680
   1948     141     977     817
   1950     156     978    1010
   1952     174     979    1188
   1954     182     980    1283
   1956     192     981    1142
   1958     164     982     945
   1961     141     983     814
   1963     141     984     714
   1965    99,0     985     494
   1967    91,0     986     395
   1969    59,0     987     261
   1971    54,0     988     197
   1973    45,0     989     111
   1975    29,0     990    80,0
   1977    35,0     991    50,0
   1979    40,0     992    41,0
   1981    25,0     993    29,0
   1983    31,0     994    26,0
   1985    27,0     995    30,0
   1987    26,0     996    29,0
   1989    45,0     997    30,0
   1991    25,0     998    24,0
   1993    31,0     999    32,0
   1995    44,0    1000    46,0
   1997    20,0    1001    47,0
   1999    33,0    1002    41,0
   2001    27,0    1003    56,0
   2003    23,0    1004    91,0
   2005    26,0    1005    78,0
   2007    29,0    1006    60,0
   2009    29,0    1007    58,0
   2011    23,0    1008    68,0
   2013    29,0    1009    40,0
   2015    25,0    1010    51,0
   2017    30,0    1011    29,0
   2019    17,0    1012    35,0
   2021    16,0    1013    39,0
   2023    23,0    1014    28,0
   2025    20,0    1015    34,0
   2027    25,0    1016    36,0
   2029    22,0    1017    44,0
   2031    32,0    1018    43,0
   2033    23,0    1019    31,0
   2035    24,0    1020    30,0
   2037    32,0    1021    34,0
   2039    27,0    1022    23,0
   2041    26,0    1023    31,0
   2043    26,0    1024    23,0
   2045    19,0    1025    20,0
   2047    23,0    1026    18,0
   2049    23,0    1027    12,0
   2051    22,0    1028    11,0
   2053    23,0    1029    15,0
   2055    19,0    1030    12,0
   2057    33,0    1031    12,0
   2059    23,0    1032    11,0
   2061    18,0    1033    16,0
   2063    14,0    1034     9,0
   2065    18,0    1035    10,0
   2067    23,0    1036    16,0
   2069    26,0    1037    12,0
   2071    19,0    1038     9,0
   2073    23,0    1039    18,0
   2075    25,0    1040    15,0
   2077    34,0    1041    17,0
   2079    12,0    1042    13,0
   2081    22,0    1043     9,0
   2083    15,0    1044    20,0
   2085    20,0    1045    10,0
   2087    28,0    1046    13,0
   2089    19,0    1047     9,0
   2091    25,0    1048    19,0
   2093    22,0    1049    13,0
   2095    24,0    1050    17,0
   2097    23,0    1051    12,0
   2099    23,0    1052    17,0
   2101    22,0    1053    12,0
   2103    25,0    1054     8,0
   2105    27,0    1055    17,0
   2107    21,0    1056    10,0
   2109    21,0    1057     9,0
   2111    16,0    1058     9,0
   2113    23,0    1059     7,0
   2115    13,0    1060     9,0
   2117    15,0    1061    13,0
   2119    22,0    1062     9,0
   2121    15,0    1063    10,0
   2123    15,0    1064     9,0
   2125    21,0    1065    15,0
   2127    19,0    1066    16,0
   2129    20,0    1067    11,0
   2131    16,0    1068    10,0
   2133    26,0    1069     9,0
   2135    14,0    1070    12,0
   2137    21,0    1071    14,0
   2139    17,0    1072    12,0
   2141    13,0    1073    11,0
   2143    19,0    1074    14,0
   2145    17,0    1075    13,0
   2147    27,0    1076     8,0
   2149    17,0    1077     6,0
   2151    14,0    1078    14,0
   2153    15,0    1079    12,0
   2155    10,0    1080    12,0
   2158    23,0    1081    14,0
   2160    23,0    1082     9,0
   2162    20,0    1083    14,0
   2164    17,0    1084    18,0
   2166    23,0    1085    14,0
   2168    19,0    1086    25,0
   2170    19,0    1087    22,0
   2172    26,0    1088    24,0
   2174    20,0    1089    31,0
   2176    19,0    1090    22,0
   2178    22,0    1091    26,0
   2180    11,0    1092    26,0
   2182    25,0    1093    22,0
   2184    18,0    1094    20,0
   2186    15,0    1095     9,0
   2188    11,0    1096    19,0
   2190    21,0    1097    17,0
   2192    19,0    1098    14,0
   2194    22,0    1099     8,0
   2196    16,0    1100     9,0
   2198    14,0    1101    14,0
   2200    25,0    1102     9,0
   2202    19,0    1103     7,0
   2204    20,0    1104    12,0
   2206    19,0    1105    10,0
   2208    13,0    1106    13,0
   2210    19,0    1107     9,0
   2212    17,0    1108     8,0
   2214    13,0    1109     9,0
   2216    10,0    1110     9,0
   2218    16,0    1111     9,0
   2220    15,0    1112     9,0
   2222    19,0    1113     8,0
   2224    23,0    1114     5,0
   2226    15,0    1115     5,0
   2228    19,0    1116    12,0
   2230    24,0    1117    11,0
   2232    16,0    1118     4,0
   2234    17,0    1119    12,0
   2236    11,0    1120    14,0
   2238    11,0    1121    12,0
   2240    14,0    1122     7,0
   2242    21,0    1123    19,0
   2244    11,0    1124     8,0
   2246    16,0    1125     8,0
   2248    19,0    1126     4,0
   2250    18,0    1127    13,0
   2252    14,0    1128    12,0
   2254    13,0    1129    12,0
   2256    11,0    1130     8,0
   2258    14,0    1131    10,0
   2260    22,0    1132    11,0
   2262     8,0    1133    15,0
   2264    18,0    1134    11,0
   2266    15,0    1135    10,0
   2268    18,0    1136     6,0
   2270    13,0    1137    11,0
   2272    10,0    1138     8,0
   2274    14,0    1139     6,0
   2276    19,0    1140    13,0
   2278    12,0    1141     8,0
   2280    10,0    1142     9,0
   2282    27,0    1143     8,0
   2284    16,0    1144     8,0
   2286     6,0    1145    11,0
   2288    19,0    1146    13,0
   2290    15,0    1147    12,0
   2292     9,0    1148    11,0
   2294    15,0    1149    17,0
   2296    15,0    1150    22,0
   2298    12,0    1151     6,0
   2300    17,0    1152     7,0
   2302    15,0    1153    10,0
   2304    13,0    1154     7,0
   2306    12,0    1155     6,0
   2308    12,0    1156    13,0
   2310    16,0    1157    14,0
   2312    18,0    1158    19,0
   2314    21,0    1159    21,0
   2316    15,0    1160    23,0
   2318    12,0    1161    29,0
   2320    14,0    1162    38,0
   2322    19,0    1163    43,0
   2324    15,0    1164    73,0
   2326    20,0    1165     115
   2328    22,0    1166     155
   2330    39,0    1167     223
   2332    36,0    1168     317
   2334    65,0    1169     462
   2336    96,0    1170     650
   2338    87,0    1171     839
   2340     122    1172     952
   2342    85,0    1173     966
   2345    71,0    1174     870
   2347    85,0    1175     728
   2349    67,0    1176     572
   2351    66,0    1177     428
   2353    42,0    1178     269
   2355    31,0    1179     175
   2357    33,0    1180     116
   2359    22,0    1181     108
   2361    20,0    1182     116
   2363    20,0    1183     127
   2365    24,0    1184     129
   2367    22,0    1185     112
   2369    22,0    1186    97,0
   2371    16,0    1187    74,0
   2373    25,0    1188    51,0
   2375    17,0    1189    45,0
   2377    14,0    1190    34,0
   2379    11,0    1191    16,0
   2381    13,0    1192    18,0
   2383    11,0    1193    10,0
   2385     7,0    1194    11,0
   2387    11,0    1195    13,0
   2389    18,0    1196    12,0
   2391     6,0    1197    11,0
   2393    12,0    1198    13,0
   2395    10,0    1199     6,0
   2397    10,0    1200     5,0
   2399    14,0    1201     9,0
   2401     9,0    1202    13,0
   2403    14,0    1203    11,0
   2405    15,0    1204    12,0
   2407    16,0    1205    12,0
   2409    11,0    1206     7,0
   2411    10,0    1207    13,0
   2413    13,0    1208     3,0
   2415    14,0    1209     8,0
   2417    12,0    1210    15,0
   2419    12,0    1211     4,0
   2421    11,0    1212    11,0
   2423    12,0    1213     8,0
   2425    14,0    1214     9,0
   2427    17,0    1215     7,0
   2429    11,0    1216     8,0
   2431    11,0    1217    12,0
   2433     7,0    1218     8,0
   2435     8,0    1219     3,0
   2437    12,0    1220     4,0
   2439    13,0    1221     4,0
   2441     9,0    1222     6,0
   2443    11,0    1223     8,0
   2445    14,0    1224     5,0
   2447    10,0    1225     5,0
   2449     6,0    1226     5,0
   2451     9,0    1227     5,0
   2453    11,0    1228     7,0
   2455    13,0    1229     7,0
   2457    16,0    1230     9,0
   2459    12,0    1231     9,0
   2461    14,0    1232     6,0
   2463     9,0    1233     6,0
   2465    14,0    1234     7,0
   2467    10,0    1235     4,0
   2469    11,0    1236     7,0
   2471    10,0    1237     6,0
   2473    11,0    1238     7,0
   2475     8,0    1239     7,0
   2477     8,0    1240     6,0
   2479     9,0    1241     9,0
   2481    13,0    1242    10,0
   2483    10,0    1243     7,0
   2485     9,0    1244     6,0
   2487     9,0    1245     8,0
   2489    13,0    1246     7,0
   2491    12,0    1247     7,0
   2493    14,0    1248     9,0
   2495    10,0    1249     5,0
   2497     6,0    1250     5,0
   2499     7,0    1251    14,0
   2501    10,0    1252     8,0
   2503     8,0    1253    12,0
   2505     9,0    1254    14,0
   2507     7,0    1255    11,0
   2509    12,0    1256    14,0
   2511     9,0    1257     8,0
   2513     8,0    1258     8,0
   2515    11,0    1259     7,0
   2517     6,0    1260     7,0
   2519    12,0    1261     3,0
   2521     2,0    1262    14,0
   2523    11,0    1263     4,0
   2525     7,0    1264     4,0
   2527    10,0    1265     3,0
   2529    10,0    1266     2,0
   2531    16,0    1267     9,0
   2533     9,0    1268     6,0
   2535    11,0    1269     9,0
   2537    12,0    1270     8,0
   2539     9,0    1271     7,0
   2541    12,0    1272     8,0
   2543    14,0    1273     4,0
   2545     5,0    1274     7,0
   2547     9,0    1275     2,0
   2549     8,0    1276     2,0
   2552     7,0    1277     3,0
   2554    10,0    1278     6,0
   2556    10,0    1279     5,0
   2558    14,0    1280     7,0
   2560    14,0    1281     4,0
   2562    10,0    1282     6,0
   2564    12,0    1283     7,0
   2566    11,0    1284     4,0
   2568    14,0    1285     8,0
   2570    10,0    1286     3,0
   2571    10,0    1287     4,0
   2573     9,0    1288     5,0
   2575     9,0    1289    11,0
   2577     9,0    1290     3,0
   2579     9,0    1291     8,0
   2581    13,0    1292     4,0
   2583    11,0    1293     4,0
   2585     9,0    1294     5,0
   2587    12,0    1295    12,0
   2589    11,0    1296     7,0
   2591     6,0    1297     4,0
   2594     7,0    1298     3,0
   2596     9,0    1299     7,0
   2598    11,0    1300     2,0
   2600    12,0    1301     7,0
   2602    12,0    1302     4,0
   2604    17,0    1303     5,0
   2606     9,0    1304     3,0
   2608     9,0    1305    10,0
   2610    10,0    1306     6,0
   2612     7,0    1307     0,0
   2614     9,0    1308     6,0
   2616     7,0    1309     1,0
   2618     9,0    1310     4,0
   2620     7,0    1311     5,0
   2622     7,0    1312     8,0
   2624     6,0    1313     2,0
   2626     8,0    1314     2,0
   2628    13,0    1315     9,0
   2630     9,0    1316     2,0
   2632     6,0    1317     5,0
   2634     7,0    1318     2,0
   2636    10,0    1319     4,0
   2638     6,0    1320     4,0
   2640     4,0    1321    10,0
   2642     7,0    1322     5,0
   2644     7,0    1323     4,0
   2646     3,0    1324     4,0
   2648     6,0    1325     1,0
   2650     9,0    1326    13,0
